norm_stdev r_source r_in r_out "rIn - r" "rOut - rIn"
0.0011753739605203466 50.0 100.0 150.0 50.0 50.0
0.00118042599617535 50.0 100.0 160.0 50.0 60.0
0.001162609964641109 50.0 110.0 120.0 60.0 10.0
0.0011678626003959738 50.0 110.0 130.0 60.0 20.0
0.0011736155963359362 50.0 110.0 140.0 60.0 30.0
0.0011804194382626953 50.0 110.0 150.0 60.0 40.0
0.0011851490983766089 50.0 110.0 160.0 60.0 50.0
0.0011729185398687643 50.0 120.0 130.0 70.0 10.0
0.0011786945624139334 50.0 120.0 140.0 70.0 20.0
0.001185689627581747 50.0 120.0 150.0 70.0 30.0
0.0011899891615538272 50.0 120.0 160.0 70.0 40.0
0.0011842222557062658 50.0 130.0 140.0 80.0 10.0
0.0011915694836300077 50.0 130.0 150.0 80.0 20.0
0.001195079699180306 50.0 130.0 160.0 80.0 30.0
0.0011985875108167694 50.0 140.0 150.0 90.0 10.0
0.0012001564510464536 50.0 140.0 160.0 90.0 20.0
0.0011832260724208763 60.0 70.0 80.0 10.0 10.0
0.0011854864213126412 60.0 70.0 90.0 10.0 20.0
0.0011882142388312822 60.0 70.0 100.0 10.0 30.0
0.0011906658737075877 60.0 70.0 110.0 10.0 40.0
0.0011952885417467643 60.0 70.0 120.0 10.0 50.0
0.0012007856024696976 60.0 70.0 130.0 10.0 60.0
0.0012069900648779422 60.0 70.0 140.0 10.0 70.0
0.001214307686327756 60.0 70.0 150.0 10.0 80.0
0.0012205065094393517 60.0 70.0 160.0 10.0 90.0
0.0011882302833756508 60.0 80.0 90.0 20.0 10.0
0.0011910245701771953 60.0 80.0 100.0 20.0 20.0
0.0011933188944211175 60.0 80.0 110.0 20.0 30.0
0.0011981662720833143 60.0 80.0 120.0 20.0 40.0
0.0012038428213623526 60.0 80.0 130.0 20.0 50.0
0.001210205643708251 60.0 80.0 140.0 20.0 60.0
0.0012176739772209962 60.0 80.0 150.0 20.0 70.0
0.0012238509148015221 60.0 80.0 160.0 20.0 80.0
0.0011941103084887636 60.0 90.0 100.0 30.0 10.0
0.001196030273858989 60.0 90.0 110.0 30.0 20.0
0.0012013373210292217 60.0 90.0 120.0 30.0 30.0
0.0012073361265913002 60.0 90.0 130.0 30.0 40.0
0.0012139041272608562 60.0 90.0 140.0 30.0 50.0
0.0012215656427850426 60.0 90.0 150.0 30.0 60.0
0.0012276946396863764 60.0 90.0 160.0 30.0 70.0
0.00119814126093183 60.0 100.0 110.0 40.0 10.0
0.0012048419226759655 60.0 100.0 120.0 40.0 20.0
0.0012113702876935379 60.0 100.0 130.0 40.0 30.0
0.0012181990679734512 60.0 100.0 140.0 40.0 40.0
0.0012260893264527716 60.0 100.0 150.0 40.0 50.0
0.0012321071514051845 60.0 100.0 160.0 40.0 60.0
0.001211338796795448 60.0 110.0 120.0 50.0 10.0
0.0012175323499695977 60.0 110.0 130.0 50.0 20.0
0.0012241755762316404 60.0 110.0 140.0 50.0 30.0
0.0012320587783128827 60.0 110.0 150.0 50.0 40.0
0.0012376897571444783 60.0 110.0 160.0 50.0 50.0
0.0012235173369969177 60.0 120.0 130.0 60.0 10.0
0.0012301045309178788 60.0 120.0 140.0 60.0 20.0
0.0012381919653547617 60.0 120.0 150.0 60.0 30.0
0.0012433494508005943 60.0 120.0 160.0 60.0 40.0
0.0012364040843369712 60.0 130.0 140.0 70.0 10.0
0.0012449579486787019 60.0 130.0 150.0 70.0 20.0
0.0012492759586859286 60.0 130.0 160.0 70.0 30.0
0.0012531551894269077 60.0 140.0 150.0 80.0 10.0
0.0012553239159460072 60.0 140.0 160.0 80.0 20.0
0.0012058031862643324 70.0 80.0 90.0 10.0 10.0
0.0012097908990831108 70.0 80.0 100.0 10.0 20.0
0.0012130620088296846 70.0 80.0 110.0 10.0 30.0
0.0012195688430369762 70.0 80.0 120.0 10.0 40.0
0.0012271402577846715 70.0 80.0 130.0 10.0 50.0
0.0012355838319483103 70.0 80.0 140.0 10.0 60.0
0.0012454491213062613 70.0 80.0 150.0 10.0 70.0
0.0012536509870268082 70.0 80.0 160.0 10.0 80.0
0.0012143174826886862 70.0 90.0 100.0 20.0 10.0
0.0012170733186496873 70.0 90.0 110.0 20.0 20.0
0.00122410241126184 70.0 90.0 120.0 20.0 30.0
0.0012320207862855468 70.0 90.0 130.0 20.0 40.0
0.0012406959035289474 70.0 90.0 140.0 20.0 50.0
0.0012507673725107645 70.0 90.0 150.0 20.0 60.0
0.0012588812015897801 70.0 90.0 160.0 20.0 70.0
0.0012201771633481811 70.0 100.0 110.0 30.0 10.0
0.001228928934303677 70.0 100.0 120.0 30.0 20.0
0.0012375138752560627 70.0 100.0 130.0 30.0 30.0
0.0012464987632202567 70.0 100.0 140.0 30.0 40.0
0.0012568415251517236 70.0 100.0 150.0 30.0 50.0
0.0012648005840769166 70.0 100.0 160.0 30.0 60.0
0.00123753452433858 70.0 110.0 120.0 40.0 10.0
0.0012457039730763883 70.0 110.0 130.0 40.0 20.0
0.0012544230722625436 70.0 110.0 140.0 40.0 30.0
0.0012647714035813522 70.0 110.0 150.0 40.0 40.0
0.0012722308189936085 70.0 110.0 160.0 40.0 50.0
0.0012536383359702682 70.0 120.0 130.0 50.0 10.0
0.0012623232616383114 70.0 120.0 140.0 50.0 20.0
0.001272922654674638 70.0 120.0 150.0 50.0 30.0
0.0012797646563895398 70.0 120.0 160.0 50.0 40.0
0.0012706892850074183 70.0 130.0 140.0 60.0 10.0
0.0012818764868713498 70.0 130.0 150.0 60.0 20.0
0.0012876397834459161 70.0 130.0 160.0 60.0 30.0
0.0012926722334357888 70.0 140.0 150.0 70.0 10.0
0.0012956715301725716 70.0 140.0 160.0 70.0 20.0
0.0012214635575267464 80.0 90.0 100.0 10.0 10.0
0.0012254950595996111 80.0 90.0 110.0 10.0 20.0
0.0012349029152575368 80.0 90.0 120.0 10.0 30.0
0.001245454296993511 80.0 90.0 130.0 10.0 40.0
0.0012570070451907 80.0 90.0 140.0 10.0 50.0
0.0012703546356332095 80.0 90.0 150.0 10.0 60.0
0.0012811386413383776 80.0 90.0 160.0 10.0 70.0
0.0012301438529508629 80.0 100.0 110.0 20.0 10.0
